No.,Time,Source,Destination,Protocol,Length,Info,Frame Type,Frame Control Field
3341,134.315639,00:13:a2:ad:fb:16:eb:ef,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3342,134.320763,00:04:25:02:24:2b:fd:47,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3343,134.372413,00:04:25:02:24:2b:fd:47,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3344,134.377448,00:30:66:42:b4:2d:e1:e2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3345,134.428917,00:30:66:42:b4:2d:e1:e2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3346,134.434027,00:11:7d:82:ae:59:29:82,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3347,134.485537,00:11:7d:82:ae:59:29:82,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3348,134.490551,00:11:7d:7f:3f:93:56:1d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3349,134.542259,00:11:7d:7f:3f:93:56:1d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3350,134.54741,00:13:a2:aa:74:42:29:8b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3351,134.598694,00:13:a2:aa:74:42:29:8b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3352,134.60376,00:04:a3:f5:1d:f6:63:5a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3353,134.65526,00:04:a3:f5:1d:f6:63:5a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3354,134.660258,00:04:9f:7f:a1:b5:ed:19,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3355,134.711886,00:04:9f:7f:a1:b5:ed:19,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3356,134.716884,00:12:4b:0a:c2:83:7e:97,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3357,134.768383,00:12:4b:0a:c2:83:7e:97,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3358,134.773393,00:0b:57:d2:83:bf:93:f3,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3359,134.824947,00:0b:57:d2:83:bf:93:f3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3360,134.829927,00:04:9f:0c:ef:78:87:aa,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3361,134.881275,00:04:9f:0c:ef:78:87:aa,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3362,134.886024,00:13:a2:92:80:83:0e:5b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3363,134.937675,00:13:a2:92:80:83:0e:5b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3364,134.942657,00:12:4b:73:82:23:d8:05,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3365,134.994058,00:12:4b:73:82:23:d8:05,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3366,134.999031,00:30:66:f8:68:25:af:a6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3367,135.050545,00:30:66:f8:68:25:af:a6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3368,135.055404,00:30:66:f5:ea:ac:94:37,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3369,135.10685,00:30:66:f5:ea:ac:94:37,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3370,135.111777,00:a0:50:6b:d2:b4:5c:98,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3371,135.163673,00:a0:50:6b:d2:b4:5c:98,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3372,135.168538,00:11:7d:7f:96:12:6d:b3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3373,135.219901,00:11:7d:7f:96:12:6d:b3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3374,135.22491,00:04:25:15:63:de:eb:22,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3375,135.27655,00:04:25:15:63:de:eb:22,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3376,135.281417,00:04:a3:63:d8:c8:b9:26,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3377,135.333046,00:04:a3:63:d8:c8:b9:26,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3378,135.338028,00:04:25:ee:f4:0d:c4:01,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3379,135.389647,00:04:25:ee:f4:0d:c4:01,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3380,135.394779,00:0d:6f:a6:04:e6:27:ff,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3381,135.446947,00:0d:6f:a6:04:e6:27:ff,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3382,135.452043,00:21:ed:89:78:1b:5d:bf,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3383,135.503548,00:21:ed:89:78:1b:5d:bf,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3384,135.508544,00:04:a3:df:1a:f1:c2:ec,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3385,135.560305,00:04:a3:df:1a:f1:c2:ec,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3386,135.56554,00:11:7d:0d:23:b6:ab:84,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3387,135.616966,00:11:7d:0d:23:b6:ab:84,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3388,135.621894,00:04:25:2c:54:2a:5a:b9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3389,135.673682,00:04:25:2c:54:2a:5a:b9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3390,135.678637,00:12:4b:4d:dd:8a:81:c5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3391,135.73017,00:12:4b:4d:dd:8a:81:c5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3392,135.735275,00:0d:6f:72:a6:84:2c:21,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3393,135.786816,00:0d:6f:72:a6:84:2c:21,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3394,135.791915,00:13:a2:42:e2:29:43:be,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3395,135.843542,00:13:a2:42:e2:29:43:be,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3396,135.848652,00:13:a2:74:99:67:44:51,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3397,135.900047,00:13:a2:74:99:67:44:51,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3398,135.905015,00:04:25:9e:35:0f:ff:b8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3399,135.956921,00:04:25:9e:35:0f:ff:b8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3400,135.961745,00:0b:57:35:aa:76:62:20,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3401,136.013279,00:0b:57:35:aa:76:62:20,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3402,136.018287,00:30:66:93:14:47:af:2f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3403,136.069661,00:30:66:93:14:47:af:2f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3404,136.074637,00:0b:57:f6:6e:c4:45:93,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3405,136.126423,00:0b:57:f6:6e:c4:45:93,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3406,136.131371,00:0d:6f:49:d5:9f:37:6a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3407,136.182891,00:0d:6f:49:d5:9f:37:6a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3408,136.187869,00:12:4b:55:78:d4:c1:4f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3409,136.239621,00:12:4b:55:78:d4:c1:4f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3410,136.244744,00:0b:57:c1:d7:6c:5d:52,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3411,136.296495,00:0b:57:c1:d7:6c:5d:52,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3412,136.301619,00:11:7d:69:26:83:2d:84,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3413,136.352993,00:11:7d:69:26:83:2d:84,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3414,136.357758,0x0005,0x0008,IEEE 802.15.4,48,"Data, Dst: 0x0008, Src: 0x0005, Bad FCS",0x00000001,0x00008861
3415,136.409523,00:0b:57:7a:e8:0a:8b:94,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3416,136.414619,00:0d:6f:d8:6d:bf:fc:54,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3417,136.466036,00:0d:6f:d8:6d:bf:fc:54,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3418,136.470991,00:04:a3:39:de:67:01:43,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3419,136.522661,00:04:a3:39:de:67:01:43,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3420,136.527521,00:30:66:e6:8b:1f:76:48,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3421,136.579017,00:30:66:e6:8b:1f:76:48,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3422,136.584381,00:13:a2:c1:09:cc:f3:05,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3423,136.63582,00:13:a2:c1:09:cc:f3:05,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3424,136.640617,00:30:66:dd:1f:f4:28:51,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3425,136.69199,00:30:66:dd:1f:f4:28:51,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3426,136.696991,00:04:9f:64:2e:3b:b4:63,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3427,136.748365,00:04:9f:64:2e:3b:b4:63,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3428,136.753365,00:04:25:d7:d4:5b:0d:ee,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3429,136.80524,00:04:25:d7:d4:5b:0d:ee,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3430,136.810114,00:04:a3:fc:db:2a:aa:e2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3431,136.861615,00:04:a3:fc:db:2a:aa:e2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3432,136.866628,00:13:a2:cd:52:d6:ad:71,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3433,136.918273,00:13:a2:cd:52:d6:ad:71,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3434,136.923025,00:04:25:c9:dd:06:82:73,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3435,136.974405,00:04:25:c9:dd:06:82:73,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3436,136.97928,00:04:9f:0d:5e:c6:6b:e2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3437,137.03065,00:04:9f:0d:5e:c6:6b:e2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3438,137.035659,00:a0:50:56:b8:dc:bb:64,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3439,137.087262,00:a0:50:56:b8:dc:bb:64,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3440,137.092126,00:04:a3:40:18:73:cd:16,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3441,137.143925,00:04:a3:40:18:73:cd:16,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3442,137.148861,00:04:a3:6b:d8:6a:db:2a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3443,137.200361,00:04:a3:6b:d8:6a:db:2a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3444,137.20536,00:30:66:3a:09:15:78:3b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3445,137.257109,00:30:66:3a:09:15:78:3b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3446,137.26211,00:04:25:39:46:fc:66:2a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3447,137.313484,00:04:25:39:46:fc:66:2a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3448,137.318485,00:30:66:f3:13:2b:93:3e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3449,137.369983,00:30:66:f3:13:2b:93:3e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3450,137.374983,00:0b:57:1b:ca:49:95:07,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3451,137.42682,00:0b:57:1b:ca:49:95:07,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3452,137.431915,00:0d:6f:7e:86:b5:c8:00,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3453,137.483526,00:0d:6f:7e:86:b5:c8:00,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3454,137.488504,00:a0:50:8f:2f:5f:92:32,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3455,137.540274,00:a0:50:8f:2f:5f:92:32,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3456,137.545255,00:21:ed:3d:39:c8:d2:0a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3457,137.596742,00:21:ed:3d:39:c8:d2:0a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3458,137.601743,00:21:ed:b6:42:b5:21:40,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3459,137.653427,00:21:ed:b6:42:b5:21:40,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3460,137.658377,00:04:9f:02:76:e4:9a:26,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3461,137.710164,00:04:9f:02:76:e4:9a:26,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3462,137.715271,00:13:a2:30:cb:f5:52:84,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3463,137.766649,00:13:a2:30:cb:f5:52:84,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3464,137.771623,00:30:66:96:a4:5f:e8:94,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3465,137.823399,00:30:66:96:a4:5f:e8:94,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3466,137.828526,00:21:ed:8c:f1:91:b5:5a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3467,137.880233,00:21:ed:8c:f1:91:b5:5a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3468,137.885259,00:13:a2:0f:3d:3f:04:60,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3469,137.937006,00:13:a2:0f:3d:3f:04:60,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3470,137.941991,00:0d:6f:c6:6d:1f:7a:06,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3471,137.993531,00:0d:6f:c6:6d:1f:7a:06,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3472,137.998727,00:04:a3:d8:a1:fa:bb:00,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3473,138.050889,00:04:a3:d8:a1:fa:bb:00,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3474,138.05574,00:0d:6f:99:ce:78:5f:4d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3475,138.107306,00:0d:6f:99:ce:78:5f:4d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3476,138.112118,00:30:66:2d:0e:c9:b5:8b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3477,138.163655,00:30:66:2d:0e:c9:b5:8b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3478,138.168602,00:0d:6f:09:c0:d8:af:4b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3479,138.220243,00:0d:6f:09:c0:d8:af:4b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3480,138.225117,00:04:9f:db:a4:61:00:79,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3481,138.27685,00:04:9f:db:a4:61:00:79,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3482,138.281849,00:13:a2:c8:7e:e4:59:ba,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3483,138.33335,00:13:a2:c8:7e:e4:59:ba,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3484,138.33835,00:0b:57:0f:21:a9:96:93,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3485,138.390157,00:0b:57:0f:21:a9:96:93,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3486,138.39513,00:04:9f:4a:05:fd:cd:3a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3487,138.446648,00:04:9f:4a:05:fd:cd:3a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3488,138.451639,00:a0:50:00:16:e6:c8:08,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3489,138.503254,00:a0:50:00:16:e6:c8:08,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3490,138.508247,00:21:ed:6a:76:34:c5:a0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3491,138.559872,00:21:ed:6a:76:34:c5:a0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3492,138.564895,00:12:4b:5a:ed:aa:7c:db,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3493,138.616377,00:12:4b:5a:ed:aa:7c:db,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3494,138.621364,00:12:4b:1f:02:95:86:b8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3495,138.629873,0x0005,0x0008,6LoWPAN,48,"Data, Dst: 0x0008, Src: 0x0005",0x00000001,0x00008861
3496,138.630219,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
3497,138.672895,00:12:4b:1f:02:95:86:b8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3498,138.677892,00:04:9f:6a:3f:ba:e2:34,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3499,138.729387,00:04:9f:6a:3f:ba:e2:34,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3500,138.73436,00:21:ed:17:b6:ec:ee:dd,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3501,138.785845,00:21:ed:17:b6:ec:ee:dd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3502,138.790883,00:11:7d:5e:34:fe:92:4f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3503,138.842639,00:11:7d:5e:34:fe:92:4f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3504,138.847621,00:21:ed:2c:eb:fe:5f:79,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3505,138.898999,00:21:ed:2c:eb:fe:5f:79,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3506,138.904019,00:12:4b:57:da:7b:97:ab,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3507,138.955598,00:12:4b:57:da:7b:97:ab,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3508,138.960767,00:12:4b:8c:c5:3d:ce:40,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3509,139.012516,00:12:4b:8c:c5:3d:ce:40,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3510,139.017625,00:0b:57:27:f5:98:e4:60,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3511,139.069126,00:0b:57:27:f5:98:e4:60,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3512,139.074137,00:13:a2:54:4b:63:1d:ec,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3513,139.12537,00:13:a2:54:4b:63:1d:ec,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3514,139.130481,00:21:ed:23:ad:8a:c2:ee,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3515,139.181898,00:21:ed:23:ad:8a:c2:ee,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3516,139.186863,00:30:66:d4:8f:66:e8:77,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3517,139.238608,00:30:66:d4:8f:66:e8:77,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3518,139.243614,00:04:25:08:e7:8a:2c:42,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3519,139.295365,00:04:25:08:e7:8a:2c:42,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3520,139.30034,00:04:a3:ca:9d:16:45:4a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3521,139.35184,00:04:a3:ca:9d:16:45:4a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3522,139.356964,00:12:4b:36:fe:c1:74:60,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3523,139.408463,00:12:4b:36:fe:c1:74:60,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3524,139.413485,00:0b:57:fc:7a:a5:7a:c5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3525,139.464732,00:0b:57:fc:7a:a5:7a:c5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3526,139.469602,00:21:ed:68:26:8d:e7:5e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3527,139.521223,00:21:ed:68:26:8d:e7:5e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3528,139.526213,00:0b:57:5d:d5:17:68:28,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3529,139.577855,00:0b:57:5d:d5:17:68:28,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3530,139.58289,00:04:9f:72:1c:44:ba:2b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3531,139.63436,00:04:9f:72:1c:44:ba:2b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3532,139.639226,00:04:a3:98:86:8d:2b:03,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3533,139.691186,00:04:a3:98:86:8d:2b:03,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3534,139.696131,00:30:66:f2:4a:85:59:5f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3535,139.747371,00:30:66:f2:4a:85:59:5f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3536,139.752518,00:0b:57:0e:ab:8b:9a:ae,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3537,139.804022,00:0b:57:0e:ab:8b:9a:ae,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3538,139.809005,00:21:ed:6e:e2:00:bf:6c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3539,139.860504,00:21:ed:6e:e2:00:bf:6c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3540,139.865475,00:04:a3:50:4d:2c:1b:ce,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3541,139.916986,00:04:a3:50:4d:2c:1b:ce,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3542,139.921855,00:30:66:27:c7:c2:94:95,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3543,139.973603,00:30:66:27:c7:c2:94:95,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3544,139.978754,00:04:25:13:fc:22:ad:a1,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3545,140.030622,00:04:25:13:fc:22:ad:a1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3546,140.035751,00:a0:50:e2:a5:cc:57:9c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3547,140.087348,00:a0:50:e2:a5:cc:57:9c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3548,140.092503,00:12:4b:8d:0f:72:3b:9d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
3549,140.144231,00:12:4b:8d:0f:72:3b:9d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
3550,140.149349,00:21:ed:03:77:d5:1a:ba,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
3551,140.201043,00:21:ed:03:77:d5:1a:ba,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
